"","accuracy","p","precision","recall","estMisclassSize","estNval","estCorrClassSize","waic","iterIndex","simMethod","estMethod","trueNval","trueMisclassIncrease","biasBeta01","biasBeta11","biasBeta12","biasGamma011","biasGamma021","biasGamma012","biasGamma022","biasGamma111","biasGamma121","biasGamma112","biasGamma122"
"1",0.931507,0.499290607470212,0.780905263157895,0.947316022099448,19,200,181,1105.87,1,"full","main",0,4,-0.487010459463378,0.914574202217157,-0.274836565399536,-5.99712255113779,-1.010793782353,-0.517232470478443,-5.01928475941445,-3.00542125595204,1.00330511889325,1.00853955530146,-1.00271384650304
"2",0.925594666666667,0.5050395296797,0.652653968253968,0.957615642458101,21,200,179,1236.96,2,"full","main",0,4,0.133467932395011,-0.151823551742009,0.104100766061831,-5.99312459711391,-0.998006912714844,-0.509960979416687,-4.98478720342776,-3.00555819728207,0.991878953976531,1.00968918364168,-1.00359420699424
"3",0.908220666666667,0.498359455530904,0.456273333333333,0.958437037037037,20,200,180,1140.03,3,"full","main",0,4,0.130883286875031,-0.549364245987956,0.498822888547607,-5.99988539105275,-0.992825351276453,-0.495996799882176,-5.00201073815591,-2.9932318428944,1.00475774517105,0.994093960681402,-1.00354031719997
"4",0.930679333333333,0.496926076980447,0.58915873015873,0.970745996275605,21,200,179,1152.11,4,"full","main",0,4,-0.0357773762620559,0.385029634288577,-0.167263635744542,-6.0064982554446,-0.989820192993693,-0.507979796242557,-5.00302611869786,-3.00294052093414,1.00769343388416,0.99600509430313,-0.992352248247412
"5",0.937917,0.502018868494763,0.641729411764706,0.965431693989071,17,200,183,1225.34,5,"full","main",0,4,-0.0414824927583326,-0.505041101635442,0.196906345992936,-5.99592386677018,-1.00283495153524,-0.482908042392656,-5.00007233725631,-2.99781301153174,1.00758018430612,1.00989766108448,-1.00145645579183
"6",0.926567,0.499655606350008,0.608846666666667,0.961869259259259,20,200,180,1186.81,6,"full","main",0,4,0.147853547278631,-0.00953050454828119,0.00856188549978065,-6.01423023752329,-1.01346360024083,-0.485384322572866,-5.00708819301612,-2.9998129651142,0.99324808986198,1.00979992346126,-1.01136745633353
"7",0.923802666666667,0.501663975741838,0.581,0.961891851851852,20,200,180,1158.65,7,"full","main",0,4,-0.0982803644899102,0.0275559064332889,-0.12633050535789,-5.99794250971348,-1.01127520463405,-0.507983663236706,-5.00428864255134,-2.99830910674081,0.99450327896326,1.00818027178408,-1.00525395316779
"8",0.940627666666667,0.495595607835893,0.574522222222222,0.96399609929078,12,200,188,1143.26,8,"full","main",0,4,-0.0388752978027145,-0.197933099433302,0.138768612867536,-6.00638450764969,-0.987474610924124,-0.49971931175016,-5.00220087150125,-2.99844355496158,0.998325819303521,0.998646816438663,-1.00549025651293
"9",0.933594333333333,0.500734891025086,0.526733333333333,0.961878787878788,13,200,187,1160.71,9,"full","main",0,4,0.108165259572528,-0.0779357687757045,0.161234870099138,-5.99256939508635,-0.989175259474656,-0.510358294710563,-5.00158082759797,-3.00197585194702,0.998057684540255,1.00976007713074,-1.00778075984867
"10",0.93439,0.500394716064896,0.511490909090909,0.959003174603175,11,200,189,1224.22,10,"full","main",0,4,0.209431030407387,-0.300447132001008,0.144737257523613,-6.0171265115069,-0.99702199390288,-0.507183313313214,-4.99320015736141,-2.99697819653162,0.98203593814927,0.992337478730792,-0.998172227505243
"11",0.924674,0.496657896268461,0.592568888888889,0.951601441441441,15,200,185,1202.9,11,"full","main",0,4,0.102207936119163,-0.00783735639407723,0.107858833762091,-6.00981946366382,-1.00499393319122,-0.505248745927389,-4.99860277313675,-3.00325289465797,1.00209166671718,1.00609958047751,-1.00476788685994
"12",0.935818333333333,0.500649815941509,0.695808333333333,0.96854696969697,24,200,176,1151.57,12,"full","main",0,4,-0.0108814405667004,0.122064540917037,-0.132567219444988,-6.01133616519225,-1.01382954933903,-0.508243479228236,-4.99713136454449,-3.01315612452117,0.999460909085938,0.994182027783566,-0.996287548162038
"13",0.930427666666667,0.501026272988863,0.461236363636364,0.957735097001764,11,200,189,1103.15,13,"full","main",0,4,0.0501984595995214,0.34075508484843,-0.285463131038084,-6.00626377288949,-1.01089747401254,-0.50832759890784,-5.01019531509421,-3.01695404123251,0.992279067953632,1.00609339560591,-1.00548543161234
"14",0.915973333333333,0.498466240020609,0.626535802469136,0.961145664739884,27,200,173,1231.12,14,"full","main",0,4,0.0279001927359351,-0.0495048251828121,-0.0729712198690273,-6.01907835887117,-0.998127821668111,-0.501283521914627,-4.99875523787807,-3.00342449035607,0.997356081580478,1.00422404803726,-0.998933883187842
"15",0.918397333333333,0.499257216829341,0.624284210526316,0.949271086556169,19,200,181,1208.72,15,"full","main",0,4,-0.013320752193706,-0.142405874894596,0.0631481873082576,-5.99561901338354,-1.01028184594376,-0.500915337629101,-4.98737959256622,-2.98967119838261,1.00581643344599,1.0044679423647,-0.992974841536722
