"","accuracy","p","precision","recall","estMisclassSize","estNval","estCorrClassSize","waic","iterIndex","simMethod","estMethod","trueNval","trueMisclassIncrease","biasBeta01","biasBeta11","biasBeta12","biasGamma011","biasGamma021","biasGamma012","biasGamma022","biasGamma111","biasGamma121","biasGamma112","biasGamma122"
"1",0.883913733333333,0.501634365155129,0.772702564102564,0.922987927927928,130,500,370,1595.82,1,"full","main",0,2,-0.714713637471172,1.3884823366998,-0.485131127942833,-3.99849198500794,-0.996786439831331,-0.506039244509457,-3.01325806105531,-3.00947096352437,1.01113156699709,1.01153644573305,-0.995481137983509
"2",0.873922533333333,0.501710831135868,0.749277519379845,0.917262713387242,129,500,371,1738.39,2,"full","main",0,2,0.095863044037956,0.0542750936119676,-0.0743662005194046,-4.00700403177509,-0.992902476060519,-0.49732250379601,-2.99121407390313,-2.99519931093239,0.987205098854781,0.999453724476252,-0.995175231561522
"3",0.855170266666667,0.499435346227682,0.718090666666667,0.900863466666667,125,500,375,1743.06,3,"full","main",0,2,0.150716378588403,-0.606796449360978,0.491701661488651,-4.00084218199409,-1.00858662196282,-0.501025009483342,-2.99309831724777,-3.00892590399469,0.992321501000498,0.983648577058498,-0.999846089308029
"4",0.9053648,0.502551713888502,0.793619496855346,0.935428257191201,106,500,394,1626.73,4,"full","main",0,2,-0.177468486947634,0.687111390396374,-0.36003515784093,-4.00281162137686,-0.994369488125832,-0.484792393112478,-3.00185725922854,-2.99782183327207,1.00396961268953,1.00971645546153,-1.00178297225698
"5",0.851274933333333,0.497554253845351,0.666703359173127,0.915452111410602,129,500,371,1749.04,5,"full","main",0,2,0.0098431533829817,-0.843039302408825,0.181267956464253,-4.00293166132221,-1.00542155415901,-0.505864271959085,-2.9982582589278,-2.9898007879516,0.994045520256171,1.00908153200371,-0.994509218054049
"6",0.876064533333333,0.501468001011635,0.770468241469816,0.912018230563003,127,500,373,1730.64,6,"full","main",0,2,0.0805119969012991,0.345767581659125,-0.171741329480766,-3.99501123074113,-1.01882144071421,-0.49053810308789,-2.99649181480261,-2.99984092002618,0.990531272293273,0.986753866400273,-0.986443924246283
"7",0.876498666666667,0.497135951264249,0.755363421828909,0.911868906115418,113,500,387,1607,7,"full","main",0,2,-0.316550246947285,0.369592420514765,-0.230798744361959,-3.99905189057449,-1.00125052706214,-0.489313286996467,-3.00089994502106,-3.00067927254446,1.00636315800998,1.01304816209328,-0.997788693136013
"8",0.8764988,0.502738319697215,0.742951070336391,0.913728218243819,109,500,391,1699.51,8,"full","main",0,2,-0.126272624938355,-0.235087510682494,0.31819905560188,-4.00247005041679,-0.990840420936854,-0.504803563770276,-3.00559555345144,-2.9827899540579,0.997063600095901,0.994435984017896,-0.99835342520381
"9",0.879709733333333,0.503069127657233,0.740999388379205,0.918378346121057,109,500,391,1652.57,9,"full","main",0,2,0.00335495347529258,0.305390494726583,-0.000971669830168054,-3.99597570572258,-1.00051241434422,-0.504889092986675,-2.99549826964215,-3.00496204712941,0.999382551180212,1.00578674322555,-0.98963184341792
"10",0.862328933333333,0.499725758107922,0.672323888888889,0.922330526315789,120,500,380,1692.76,10,"full","main",0,2,0.300847996794731,-0.54172304317742,0.277235544701146,-4.00138284143623,-0.993137396410071,-0.506116844824347,-3.01122563185126,-2.98843457733033,0.997841705964218,0.999497176935672,-0.996257940321913
"11",0.864170266666667,0.500926627417731,0.744848120300752,0.907412352406903,133,500,367,1731.31,11,"full","main",0,2,0.0653200552457539,-0.232928772038707,0.173778011435734,-4.01083538183312,-0.99579565572625,-0.485977397531121,-2.99580796636217,-3.00053631727645,0.997990126236859,1.00014269741435,-0.999632867863946
