"","accuracy","p","precision","recall","estMisclassSize","estNval","estCorrClassSize","waic","iterIndex","simMethod","estMethod","trueNval","trueMisclassIncrease","biasBeta01","biasBeta11","biasBeta12","biasGamma011","biasGamma021","biasGamma012","biasGamma022","biasGamma111","biasGamma121","biasGamma112","biasGamma122"
"1",0.9358496,0.496157025917138,0.735895424836601,0.958561544172235,51,500,449,1028.85,1,"full","main",0,4,-0.598728946946525,1.07250581788643,-0.409948941603246,-5.9986307805499,-0.997656207340856,-0.493125047636652,-4.99416067130882,-2.98152740960658,1.00860247166973,0.999876142249129,-0.996897976196644
"2",0.928154266666667,0.497437480272399,0.613855319148936,0.960763649742458,47,500,453,1141.17,2,"full","main",0,4,0.062571413676458,0.0549010331902302,-0.0101951716296398,-5.98828995042274,-1.00820308993196,-0.486568623354274,-4.99206913253567,-2.99182152003643,0.99147196953148,1.00553940470764,-1.00367058682925
"3",0.923326,0.500871958306696,0.489885,0.96101652173913,40,500,460,1052.98,3,"full","main",0,4,0.205516103005324,-0.618225957923308,0.483007936388238,-6.00256896382742,-0.997937648914453,-0.505291865201869,-4.98263037446175,-2.99634046706627,1.01931492692365,1.00533182010821,-1.00469701487473
"4",0.939702133333333,0.497328099851171,0.6849125,0.966759439528024,48,500,452,1078.32,4,"full","main",0,4,-0.0959531748085534,0.644278074013655,-0.281971013416648,-5.99532166991321,-0.993480007318871,-0.504087955722839,-5.00334587813792,-3.00114857493441,0.997371644584526,1.01941928994004,-0.99563330115207
"5",0.930264533333333,0.501869478285639,0.557503174603175,0.96444788937409,42,500,458,1125.97,5,"full","main",0,4,-0.194524357334959,-0.582574934515091,0.135683866865557,-6.00278713724729,-0.987666562799267,-0.509512550967881,-5.00407045567673,-3.00397712961797,1.00365269133667,1.0036624765558,-1.01032564383774
"6",0.932307466666667,0.500793990184398,0.696530303030303,0.955057894736842,44,500,456,1125.23,6,"full","main",0,4,0.134015218249549,0.157302848819344,-0.103984301063743,-6.01559626145287,-0.997647747214548,-0.508469187252382,-4.99958831168516,-2.99605307050098,1.00964206723451,0.999007991049987,-0.990319863615194
"7",0.9233064,0.499719221308408,0.597912,0.959461333333333,50,500,450,1071.32,7,"full","main",0,4,-0.0570388695531299,0.059109245110637,-0.0885071201351066,-5.99991512799827,-1.01616247561302,-0.495344633989168,-5.02221470151379,-3.0175526235077,0.996223762383642,1.00298204965803,-0.999794757590721
"8",0.944887333333333,0.497607267568136,0.701972972972973,0.964299496040317,37,500,463,1087.57,8,"full","main",0,4,-0.0777009261268533,-0.228854800213968,0.234513391721206,-5.98928044019016,-0.998326132199991,-0.499095877089398,-4.99295023060893,-3.00208165703567,0.997904610560352,0.998969166653658,-0.991815585580404
"9",0.9310356,0.499993333438318,0.607788888888889,0.956115086206897,36,500,464,1078.06,9,"full","main",0,4,0.00573805575377884,0.298233283286383,-0.00404860677257579,-5.99960027764258,-0.989521905467471,-0.482999369473879,-5.00257938739053,-2.99864449287944,1.00937232229116,0.995147835379243,-1.01451957083725
"10",0.928368133333333,0.498069248295249,0.570363768115942,0.964641703377386,46,500,454,1124.67,10,"full","main",0,4,0.159655595074205,-0.403496879661418,0.228725876485205,-6.00617615844079,-0.998579764140679,-0.48684899355947,-4.99921887862315,-2.99838559303672,1.00010735001452,1.00595841081586,-0.994093380846457
"11",0.923179333333333,0.501381197220599,0.611279710144928,0.954781497797357,46,500,454,1119.02,11,"full","main",0,4,0.0728143763785362,-0.101161793556371,0.113672814455553,-6.00410904667885,-0.99825891481085,-0.498987228126323,-5.00836652707193,-2.99879179507066,1.00946178546713,1.01381409849134,-0.990291969459717
"12",0.938338133333333,0.501312371356537,0.701133333333333,0.962948785871965,47,500,453,1091.37,12,"full","main",0,4,-0.0181557818434259,0.144324637281287,-0.166742136952756,-5.98821752952094,-0.998755702408755,-0.505684747616359,-4.99534388857696,-3.00204113586239,1.00716173730617,0.997445969534785,-0.981619199530084
"13",0.935357866666667,0.500639799582306,0.631938095238095,0.963182387190684,42,500,458,1044.08,13,"full","main",0,4,0.0499407605556551,0.116818101310174,-0.157452394115937,-6.00657232332167,-1.00538953170379,-0.511464417603288,-5.00498159933258,-3.00096774969063,1.00686997273789,1.00119105898446,-1.00178637954334
"14",0.917803733333333,0.503255829341073,0.621950819672131,0.958913135914958,61,500,439,1141.63,14,"full","main",0,4,0.147220399079865,-0.114625634473293,-0.0777064190847292,-5.99649478940432,-1.00404872218473,-0.505625809150935,-5.00068932663754,-3.00464689096473,0.986722928928493,0.999876813195925,-0.993686931553891
"15",0.921442133333333,0.501358207534098,0.61798115942029,0.952189280469897,46,500,454,1129.83,15,"full","main",0,4,0.0165437746372914,-0.158040771325091,8.08438471380235e-05,-6.0094714767608,-1.00703950223742,-0.498849837834512,-4.99502496696095,-3.00391273427582,0.997743210563753,0.999014734802734,-0.988738055664147
"16",0.936132933333333,0.501041219228165,0.757031944444444,0.955152507374631,48,500,452,1092.8,16,"full","main",0,4,0.0628946638303467,0.771629424852316,-0.610536828030952,-5.99320421999513,-1.0025922503955,-0.496761407691853,-5.00514922878012,-2.9922416114909,1.00980132941964,0.992945302702472,-0.992072757505401
"17",0.915300266666667,0.499023106896086,0.541883908045977,0.96430060331825,58,500,442,1129.63,17,"full","main",0,4,0.170403637976166,-0.529881328647633,0.250216226589375,-5.99862311153351,-1.01189875293194,-0.494483132789944,-4.99543203947829,-3.01852456023774,0.994721219412019,1.00186873166002,-1.01412536045139
"18",0.9380508,0.503089411311519,0.660769841269841,0.963478311499272,42,500,458,1038.73,18,"full","main",0,4,-0.21253020402417,0.885630144572708,-0.427489787879911,-6.00967605633766,-0.996025279799235,-0.498471007648572,-4.98933385047149,-2.9985229441672,1.00099438025409,0.993778566408546,-0.984901908043573
"19",0.919472133333333,0.498087938362624,0.593584496124031,0.950135521517141,43,500,457,1093.89,19,"full","main",0,4,-0.103004371527608,0.489117616927543,0.0474497360148571,-6.01246985471509,-1.00468914831098,-0.495405633446646,-4.99897908751237,-3.01598386275448,1.00899606037341,1.01035330762939,-0.997756142870538
"20",0.918146533333333,0.503456679616154,0.6567,0.951121771771772,56,500,444,1134.93,20,"full","main",0,4,-0.0503136263312078,0.0741818983235145,-0.235846524851165,-5.99545896903903,-1.00664117477527,-0.506037709223153,-4.98841255735528,-3.00804680067812,0.990352113496338,1.00676580164251,-0.98506378591005
"21",0.9157588,0.500053501792252,0.574033333333333,0.953728296296296,50,500,450,1167.29,21,"full","main",0,4,0.0456046447876547,-0.382214830513468,0.0956417264962623,-5.99342018474154,-0.999390131934186,-0.48685833195213,-5.00072190731615,-2.99000390213403,0.988177505949618,1.01117645828253,-0.988676143543943
"22",0.927390133333333,0.501691515154143,0.650071698113208,0.960271290082028,53,500,447,1204.54,22,"full","main",0,4,-0.0122894407983767,-0.1392869087627,0.107505391951106,-5.99944371621125,-0.989230340937619,-0.480977562895458,-4.98956823318501,-2.9990296877856,1.00005487885207,0.992437899742249,-1.00147114050822
"23",0.9077888,0.500311252146059,0.610487943262411,0.938634584253127,47,500,453,1089.27,23,"full","main",0,4,0.0528929331860102,-0.0857604111620307,-0.171266189560735,-6.00091254157394,-0.9971210777549,-0.501384728391823,-4.99828609580914,-3.00693217366513,0.996943837473062,0.995998749711266,-1.00914787766899
"24",0.931565466666667,0.499876280743877,0.672226666666667,0.957214358974359,45,500,455,1069.31,24,"full","main",0,4,-0.0611170388147879,0.102306223607451,-0.0847197472254604,-5.98955842476907,-0.988861890148785,-0.491030166272674,-5.01256665697548,-3.01156542716659,0.996086840379711,1.00656907188098,-0.992342206137203
"25",0.929204266666667,0.496770816685461,0.569595348837209,0.963040554339898,43,500,457,1049.84,25,"full","main",0,4,0.0583445096715256,0.252381215122101,-0.0415975056157909,-6.00100469751903,-0.999016596092507,-0.493256702481035,-5.00780767804981,-2.99379302801088,0.996579488966774,0.992214972982275,-1.00773897838228
"26",0.9228576,0.492835464495157,0.539353846153846,0.967371428571429,52,500,448,1028.87,26,"full","main",0,4,0.0218125434177359,-0.00146631906154671,-0.0972666554550901,-6.00607624764646,-1.01261746040369,-0.499222634867461,-5.01214214676034,-3.0022738672057,0.983263186561401,1.01195293143501,-0.983115199341285
"27",0.938518266666667,0.501788503033171,0.620682269503546,0.971494628403238,47,500,453,1083.47,27,"full","main",0,4,0.159491293435933,0.0197074689284094,-0.0754628287919656,-6.00858976125669,-0.992769567816985,-0.508971049475331,-5.01303680711594,-2.99289388057921,1.00388253859746,1.00413088870523,-1.00368810513487
