"","accuracy","p","precision","recall","estMisclassSize","estNval","estCorrClassSize","waic","iterIndex","simMethod","estMethod","trueNval","trueMisclassIncrease","biasBeta01","biasBeta11","biasBeta12","biasGamma011","biasGamma021","biasGamma012","biasGamma022","biasGamma111","biasGamma121","biasGamma112","biasGamma122"
"1",0.981235866666667,0.500879928347499,0.575609523809524,0.986995267072346,7,500,493,565.91,1,"full","main",0,6,-0.573127293387655,0.956932637814165,-0.295803320360167,-8.00539720873815,-0.991699288351472,-0.495512004247066,-7.01700310204421,-2.99205054944915,1.006814183905,1.00934730741508,-0.997015332836539
"2",0.958617466666667,0.500415103832027,0.419196825396825,0.982266388308977,21,500,479,720,2,"full","main",0,6,0.0615853665552084,-0.0918815888715878,-0.0449651532404376,-8.00088767863214,-0.998929164873811,-0.514772327054587,-6.99895333659225,-3.00217793789321,0.995637713610185,0.988203165446331,-1.00635055886093
"3",0.9692332,0.497600269023329,0.385744444444444,0.983581284153005,12,500,488,707.65,3,"full","main",0,6,0.0713476871403358,-0.58776465480661,0.393619349436742,-7.99271014775253,-0.988583956285484,-0.496477443078238,-6.99271716034809,-3.0125580381258,1.00530721104509,0.993773223620725,-1.00197893106866
"4",0.977408533333333,0.499572740984072,0.631705555555556,0.985909426229508,12,500,488,650.51,4,"full","main",0,6,-0.184065708462537,0.60361945031312,-0.397715526088442,-7.99374370602646,-0.989031752044263,-0.507363759423634,-6.99613957754879,-3.00563251824434,0.996939508509167,0.996476914738005,-1.01777143757631
"5",0.974044266666667,0.499740673568581,0.348093333333333,0.993403573883162,15,500,485,605.54,5,"full","main",0,6,-0.0494739354547304,-0.61240309898271,0.237938337767859,-8.00299828100364,-0.995125338048589,-0.507952447632557,-6.99044965818345,-2.98884543746143,0.998767962007698,1.00320420762175,-0.978031369353311
"6",0.9652856,0.499942559849642,0.582635555555556,0.977120137457045,15,500,485,759.35,6,"full","main",0,6,0.169549414252568,0.135476359963263,-0.0830159623868454,-7.99669815573888,-0.998133310887616,-0.502870321669991,-6.99396979858209,-2.99562809455516,1.00055773853787,0.991585364120295,-1.00001918028944
"7",0.966599333333333,0.501059107336169,0.507257142857143,0.979831412894376,14,500,486,720.61,7,"full","main",0,6,-0.116054999202289,0.349093363139194,-0.216881379720524,-8.01154290666047,-1.00431572861018,-0.50042648752908,-7.0154376687736,-3.00361349500937,1.00373856061189,0.984680375842509,-1.00227159940487
"8",0.976252666666667,0.500757288166896,0.5894,0.98576543715847,12,500,488,698.69,8,"full","main",0,6,-0.0687943781957092,-0.235140992062457,0.129499184398829,-7.98884250037849,-0.990312455182204,-0.48969028727089,-7.00034854447394,-2.99133989786847,1.00884510207143,0.998370797713315,-1.00931045315404
"9",0.9702552,0.501079216530081,0.37126,0.982479591836735,10,500,490,688.86,9,"full","main",0,6,0.0424970462708205,0.0167528259526506,0.123228654146076,-8.00064431452358,-0.984862822386227,-0.503115910545088,-7.00138238814981,-2.99279390371559,1.01034409922547,0.996366633403879,-0.994256013639234
"10",0.973234533333333,0.500114616608666,0.386217777777778,0.99138969072165,15,500,485,566.43,10,"full","main",0,6,0.254117665828618,-0.347804157204858,0.143489266885317,-7.99103298401378,-0.999896382748086,-0.491114334150941,-6.97812443430075,-3.00362471369323,1.00014147015738,1.00266492830293,-0.994522267512866
"11",0.971628666666667,0.497718852908754,0.472783333333333,0.983895355191257,12,500,488,654.93,11,"full","main",0,6,0.107778830383816,-0.106623365076532,0.0981906208503085,-8.00378991932335,-1.00673304512141,-0.508070387314245,-6.98635159631912,-3.01188122118051,1.01171554488734,1.0003401652158,-1.00736104383488
"12",0.968034,0.4972443759903,0.644017543859649,0.980832986832987,19,500,481,749.83,12,"full","main",0,6,0.0475084545119581,0.200109980535339,-0.174213942381777,-8.00142512356937,-0.995062352020687,-0.485334588963887,-7.01105519619753,-3.0026784565198,0.987507914934939,1.00341479139194,-1.00418194815252
"13",0.972169333333333,0.504767904754418,0.466416666666667,0.988888429752066,16,500,484,587.8,13,"full","main",0,6,0.0708583031833836,0.0674448791135287,-0.0666674849067861,-7.98875986770923,-0.989046857423645,-0.494068377742578,-7.00122794730946,-3.01228373905915,1.00683136691188,1.00571613490055,-0.997856732156151
"14",0.969037066666667,0.499643228683124,0.312847619047619,0.987939643347051,14,500,486,631.63,14,"full","main",0,6,0.0281803809514225,-0.0049872971837388,-0.134496629061902,-7.99458009673415,-0.996359596638639,-0.503947381773312,-6.99928849918741,-2.98796966687056,1.0029110478398,0.998628885483447,-1.00559376749432
"15",0.963984,0.501178580474466,0.435305555555556,0.976984289617486,12,500,488,744.48,15,"full","main",0,6,-0.0202144426556587,-0.0919539082242578,0.0475357093663717,-7.99679421758284,-1.00522374668681,-0.512006529742183,-6.99270629092568,-3.00157048057029,1.00176599183878,1.00202092345944,-1.00106712251626
"16",0.975639333333333,0.505482545746211,0.628083333333333,0.984185792349727,12,500,488,649.78,16,"full","main",0,6,0.0531993805947321,0.449045673651855,-0.450819801340093,-8.01096088272216,-0.992356128315551,-0.486614394564844,-6.98721460007959,-3.00223028541137,1.00101127612909,1.01466790836899,-0.99426214477461
"17",0.969769333333333,0.500409190601592,0.387537254901961,0.990261973775017,17,500,483,659.59,17,"full","main",0,6,0.182642938607238,-0.397332040707004,0.100219711054968,-8.00400399428563,-0.984520720552601,-0.493136234602017,-7.01150140044028,-2.99529212823206,1.00161092509483,0.988965393487413,-1.01005910077152
"18",0.970830266666667,0.504022411967457,0.59112,0.978579455782313,10,500,490,691.6,18,"full","main",0,6,-0.217771977501866,0.775228792044766,-0.361714881604227,-7.9845902711228,-1.00324239234111,-0.49216118232122,-6.99403042124794,-2.99659162674948,1.00409433035527,1.00764574397624,-0.98325729409332
