"","accuracy","p","precision","recall","estMisclassSize","estNval","estCorrClassSize","waic","iterIndex","simMethod","estMethod","trueNval","trueMisclassIncrease","biasBeta01","biasBeta11","biasBeta12","biasGamma011","biasGamma021","biasGamma012","biasGamma022","biasGamma111","biasGamma121","biasGamma112","biasGamma122"
"20",0.868641333333333,0.50029051640383,0.70109012345679,0.930612328767123,54,200,146,1855.85,20,"full","main",0,2,0.0830225018777251,-0.185753367769316,0.00282074145467393,-3.9995314820059,-1.01002463169862,-0.508520925161588,-3.00877274125607,-3.00926234083404,0.995165553742428,1.01226767406237,-1.00507241449611
"21",0.860138666666667,0.501153511771761,0.678701960784314,0.922241163310962,51,200,149,1818.38,21,"full","main",0,2,0.0894305884703386,-0.502015711652905,0.176005877839575,-3.99562985807095,-1.00673448301081,-0.504737669799963,-2.99992524586892,-2.99217727838014,1.00382223720319,1.00013730967842,-0.997866070777654
"22",0.864876666666667,0.499905343488278,0.671749659863946,0.92754701986755,49,200,151,1766.7,22,"full","main",0,2,-0.042882075751987,0.0738953270992209,0.077100582650443,-4.01078032688645,-1.00366474929948,-0.509654340928652,-3.0048351671542,-2.98928062945298,1.00300756042343,1.01308629522278,-1.00440570408528
"23",0.843828333333333,0.500018216954544,0.767497619047619,0.8735125,56,200,144,1854.87,23,"full","main",0,2,0.0889413568284732,-0.190303664551307,-0.111722679599744,-3.99664509638927,-0.994285238524376,-0.510909227328569,-3.01194600345868,-3.00659725784286,1.00383483775361,0.990184056815411,-0.99493841714439
"24",0.882615,0.497310678165468,0.799306306306306,0.901525562372188,37,200,163,1786.64,24,"full","main",0,2,-0.1158535284208,0.14046931313421,-0.11618691480457,-4.00646233708006,-1.00018048126358,-0.501641291346669,-3.0090765733911,-3.0004089693358,1.00699153383606,0.995916642944967,-0.992353760222518
"25",0.844478,0.500853918081972,0.692727683615819,0.907976359338061,59,200,141,1794.36,25,"full","main",0,2,0.0180226546553955,0.0851223855609815,-0.049995091712054,-3.98847167161405,-0.996520475415328,-0.494599999412422,-3.00392320548006,-3.00642014084297,0.997999666155897,1.00198266116083,-1.0029351689642
"26",0.874084333333333,0.50102077327962,0.716499346405229,0.928022818791946,51,200,149,1769.26,26,"full","main",0,2,0.0875889081527266,0.178739040051735,-0.176229445402006,-4.00744828416778,-1.00680537153032,-0.497760343480133,-2.99409342880303,-3.01423485433806,1.00955297750411,0.994624411072278,-1.00173550834419
"27",0.867456333333333,0.500387630424198,0.701839215686274,0.924144071588367,51,200,149,1789.64,27,"full","main",0,2,0.240021327594135,0.0128327294539643,-0.171144766346928,-3.99676923590161,-1.00262444576142,-0.49568028156216,-2.99930244370288,-3.00654665201198,1.01171721572112,1.0180527493578,-0.990248468661984
"28",0.905183,0.501620759643785,0.782910144927536,0.941706060606061,46,200,154,1730.21,28,"full","main",0,2,-0.0472367039791293,0.523053828088087,-0.176651561178459,-3.99559657802944,-1.00712211623016,-0.502160623599856,-3.00718841239088,-3.01057308255103,0.984598078469344,1.00411163915047,-0.996928223005357
"29",0.893607333333333,0.497476014428756,0.780523188405797,0.927385714285714,46,200,154,1799.87,29,"full","main",0,2,0.146806849218385,-0.00410477176000157,0.270201165555742,-4.00264261030603,-0.991042228684457,-0.506164899142933,-2.98183841731879,-2.99263867907763,1.00709984863599,1.004585586876,-1.00064959359766
"30",0.856843666666667,0.500316768191165,0.674663095238095,0.927691666666667,56,200,144,1813.58,30,"full","main",0,2,0.091545102231341,-0.271853541730124,-0.148552057411433,-4.01498185337807,-0.998983080334563,-0.492825375761939,-2.99464762468345,-3.00221558282644,1.00595094602949,1.00166365452384,-0.991015333999053
"31",0.855182333333333,0.50131557754882,0.702025454545455,0.91327632183908,55,200,145,1780.88,31,"full","main",0,2,0.0681493009452624,-0.125382079312439,0.108827578187475,-4.00894550056778,-0.993202413573768,-0.499947384690084,-3.00728014017435,-3.00751270357215,1.00035019911215,0.98893864941244,-1.00485306068846
"32",0.870960333333333,0.496102809576582,0.734348,0.916497777777778,50,200,150,1761.21,32,"full","main",0,2,-0.14987120485955,0.0169459783201118,0.0392234326468976,-3.98127306265701,-0.994444534367718,-0.505470898766572,-2.98550851464221,-2.99629503324466,1.00293166803292,0.991928007583834,-1.01321422018221
"33",0.883760666666667,0.499630173587302,0.784039393939394,0.911887179487179,44,200,156,1787.6,33,"full","main",0,2,0.244785775432308,0.192242072063408,-0.0257505211068847,-4.01247802743412,-0.998677829483471,-0.500083043295368,-2.98485675399685,-2.98698649581078,0.995789308805268,0.994470717422377,-1.01519936751423
"34",0.863534333333333,0.497725228084034,0.671518699186992,0.913047798742138,41,200,159,1752.77,34,"full","main",0,2,0.0460490117605399,-0.0504439520717259,-0.159647545100164,-3.99075925295074,-0.993487817538926,-0.508668765227398,-2.99988105634593,-2.99321518091135,0.997197071523032,1.00216955498914,-0.994381110469201
"35",0.850148,0.49711613961483,0.69247134502924,0.912998135198135,57,200,143,1818.93,35,"full","main",0,2,0.0369082239945738,0.0825010040358025,0.0679027642471546,-4.00961992550563,-0.995235998598746,-0.504259382811067,-3.00835493669927,-2.99649798324808,1.00436427081407,1.00869487939674,-1.01126944771836
"36",0.863051333333333,0.499089779483837,0.74431746031746,0.894613502109705,42,200,158,1749.06,36,"full","main",0,2,-0.108024885448542,0.310434722852776,-0.390763395671564,-3.9966725002719,-1.00124677961294,-0.502228481268151,-2.98768354019355,-3.00311517660924,1.00306571756427,1.00931045245552,-1.0019622003074
"37",0.901522666666667,0.500651022704535,0.781757971014493,0.937296536796537,46,200,154,1753.2,37,"full","main",0,2,-0.179072774039126,0.457436897341923,-0.207635523948542,-3.99966714732185,-0.990149490743353,-0.490364760233288,-2.99213051828481,-3.01665689141154,1.0030240292326,1.00483889401015,-1.00405550092518
"38",0.882160666666667,0.503135842215037,0.724551851851852,0.940454337899543,54,200,146,1756.26,38,"full","main",0,2,0.0538298154250458,0.315700233080427,-0.194880202081078,-4.00559435374178,-1.00938804949119,-0.505877379020895,-2.99219172724489,-3.01894415382473,0.986076156770282,0.999852244974794,-0.992520393293183
"39",0.895703,0.498168271419639,0.765378333333333,0.928284166666667,40,200,160,1716.29,39,"full","main",0,2,-0.259787477856039,0.661157334047972,-0.253249207798789,-3.98805213657717,-0.987015714424746,-0.507517793387828,-2.99714726537397,-2.99710223209238,0.992185357960282,0.987406861689335,-0.996881771113139
"40",0.890215666666667,0.498641540565109,0.784484967320261,0.926405369127517,51,200,149,1738.36,40,"full","main",0,2,-0.14804486072005,0.363892780451443,0.0222717887702382,-4.01312427396246,-1.00271228342664,-0.489248861867052,-2.99170899985873,-2.99496542179995,0.983792547805219,0.996874248310829,-1.00096801190263
"41",0.888022,0.500085847116464,0.74035,0.92494,40,200,160,1753.73,41,"full","main",0,2,-0.0192922974406147,-0.0458650754987153,-0.0208155550662523,-4.00304082665622,-0.998708681571459,-0.504525056388817,-2.99761774317125,-3.00432111806992,1.00792566252636,1.00352236483287,-1.01717932212293
"42",0.897094,0.501573741500933,0.795931818181818,0.925626923076923,44,200,156,1707.13,42,"full","main",0,2,-0.1330644875338,0.630766964616498,-0.570203939957177,-3.99431200718777,-0.996950209444344,-0.524905503082493,-3.00915892446017,-3.01023526141973,0.996142530189288,1.01222771178779,-0.997637863431403
"43",0.868191666666667,0.50029254875031,0.72277037037037,0.921977625570776,54,200,146,1883.26,43,"full","main",0,2,0.165780332825418,-0.443182526570831,0.304819679403522,-3.9969049873797,-0.987161378080817,-0.498134323922523,-3.00023891931938,-2.99637610151395,1.00270117834633,1.0089120311642,-0.99211021602485
"44",0.880902,0.497076422875918,0.742288050314465,0.930878458049887,53,200,147,1766.44,44,"full","main",0,2,0.113339082205534,0.469338498264745,-0.265118917396858,-4.01873774999177,-0.981331560326535,-0.507050574348758,-3.00230247135341,-2.99781455773359,0.992976723514701,0.989271257315792,-0.986078195547778
"45",0.887794,0.49913734356182,0.738883687943262,0.933537690631808,47,200,153,1825.54,45,"full","main",0,2,0.03423325169211,0.333588259919548,-0.305363124129994,-4.01650465005372,-0.98847239967431,-0.497988827155344,-2.99710422924878,-3.01135597491034,0.997529099403709,1.00091599153489,-0.989866877019208
"46",0.845987,0.499765569823359,0.677469135802469,0.908315525114155,54,200,146,1816.57,46,"full","main",0,2,0.000270067131750484,-0.107518688509303,0.0967985445764628,-4.01650935988137,-0.991081884447131,-0.508007610596283,-2.99245216395046,-2.99572039031493,0.994890960495664,1.01224758501089,-1.00178875109197
"47",0.880119,0.503567578419422,0.818475816993464,0.901218344519016,51,200,149,1891.1,47,"full","main",0,2,0.0461738343798934,-0.492895698715105,0.226771676473779,-4.00584852887579,-0.993150252451643,-0.503246307415261,-2.98882749319133,-3.00249365905295,0.995717048472846,0.994657028992483,-0.989491094448298
"48",0.878706666666667,0.500266671638749,0.800331972789116,0.904139514348786,49,200,151,1702.43,48,"full","main",0,2,-0.179311760792738,0.412913229034598,-0.309603064743885,-4.01502850648148,-1.00250382237469,-0.507775199236326,-2.99530712137618,-2.99098167800462,1.00449753455147,1.00313193648641,-1.00168666130084
"49",0.877564333333333,0.498124352740714,0.735369230769231,0.927524774774775,52,200,148,1786.55,49,"full","main",0,2,-0.109803925460629,-0.214173809585187,0.211607728545623,-4.00920191133363,-1.0103867610144,-0.505994808926999,-3.00383791766943,-3.00000395845719,0.989080936574903,1.0101985352822,-0.999235075472964
"50",0.889197,0.499800449814042,0.810317391304348,0.912758441558442,46,200,154,1804.4,50,"full","main",0,2,-0.000613198264512782,0.440434918087279,-0.211436262576114,-3.98704604050546,-1.00019909862238,-0.524743331926653,-3.00733870761766,-2.99171632473444,0.998662006875407,1.00011614512704,-1.00645496719944
"51",0.883043,0.501461813079442,0.788217777777778,0.923682380952381,60,200,140,1807.13,51,"full","main",0,2,-0.00409135958856943,0.0617148710263056,0.226422860810704,-3.99534582346293,-1.01051304303956,-0.501233147481677,-2.9920194145139,-2.99976727027469,0.989105764628987,0.986305673326262,-0.998840972189445
"52",0.902989666666667,0.505050762080044,0.854420289855072,0.917497402597403,46,200,154,1782.95,52,"full","main",0,2,-0.126178629895251,0.445552320303216,-0.267143858232772,-3.99826007603993,-0.994827552329162,-0.515668024716364,-3.00745807831402,-3.00374771365718,1.00113951297455,1.0065906794965,-1.0085603545172
"53",0.870466666666667,0.50140574606716,0.746287272727273,0.917569195402299,55,200,145,1801.24,53,"full","main",0,2,-0.160445447216988,0.231277222975378,-0.0607829331603744,-4.00295455493218,-0.993801643555157,-0.496052907270653,-3.00823356480593,-3.00649130857069,1.00194013956904,1.00171965937021,-1.00839929223063
"54",0.877349333333333,0.499272816470607,0.731177333333333,0.926073333333333,50,200,150,1764.28,54,"full","main",0,2,-0.207931996971869,0.43142392727005,-0.224854040387163,-3.99278366554831,-0.990847994114399,-0.496206380357133,-3.00047613896138,-2.9992787453083,0.992662745296713,1.01062429708533,-0.989243431011554
"55",0.883986666666667,0.503422159636766,0.785008695652174,0.913551515151515,46,200,154,1817.22,55,"full","main",0,2,0.0983245494365614,-0.0484097126365666,0.0935994867503949,-4.01214383435166,-0.994480790651528,-0.505335309546922,-3.00748423380061,-2.9860055127216,0.996183030559093,1.00556294415725,-0.998593645687707
"56",0.883107333333333,0.499776455050878,0.752228571428571,0.925577924944812,49,200,151,1855.25,56,"full","main",0,2,-0.03806755062149,0.0865085920210946,-0.0257997615008612,-3.99231643849641,-0.99826410773914,-0.493078849908203,-2.99947664165187,-2.99892500464261,0.993022194615052,1.01214134752537,-0.999741249686197
"57",0.864476666666667,0.499618215472313,0.703702898550725,0.9125,46,200,154,1820.9,57,"full","main",0,2,0.17018048969601,-0.271486459378864,0.185686404652432,-4.00911481798599,-0.999037398849437,-0.490660575947699,-3.0059292920563,-3.00377459501747,0.999600532117179,1.00732036484492,-1.00563200001225
"58",0.854434,0.502164933488099,0.698451851851852,0.91212602739726,54,200,146,1800.5,58,"full","main",0,2,0.0378482716302201,0.00803359665635917,-0.0234598253516265,-4.00823223967152,-1.00414826936519,-0.510157679008626,-3.00110807865515,-2.98977094485012,0.998837689523402,1.00679499636429,-0.995709822442304
"59",0.891771,0.501318578085971,0.740898039215686,0.943412080536913,51,200,149,1812.94,59,"full","main",0,2,-0.0159143850730736,0.363789100063254,-0.108919599880599,-3.98708373472773,-1.00175598902992,-0.5023227821218,-2.99602960299973,-2.99503708373156,0.993797151765253,0.980301164664331,-1.00355500111912
"60",0.878543333333333,0.502701516440324,0.799477987421384,0.907049886621315,53,200,147,1825.05,60,"full","main",0,2,-0.248822772508929,0.683103565070435,-0.140279565930609,-3.99406498044535,-0.999201674557841,-0.503484188956233,-2.99772669256494,-3.0023851700736,1.0133464788853,0.99012428046863,-1.01244157662756
"61",0.885412333333333,0.495927041366417,0.736282666666667,0.935122222222222,50,200,150,1784.5,61,"full","main",0,2,0.205102100186553,-0.248159648265442,0.098225384151539,-4.00117474836614,-1.00289538887037,-0.512210103075315,-3.0056332438671,-3.00109974824749,1.00398869050801,1.00235739248574,-0.999567848174246
"62",0.874531666666667,0.494949117785816,0.763997619047619,0.91751712962963,56,200,144,1821.33,62,"full","main",0,2,0.0346126382444788,1.02209813385478,-0.182013802181052,-4.01360552166274,-0.999191303358978,-0.514844000422994,-3.00122430425117,-2.99743041054425,0.995562646847262,1.00075518739147,-0.997172251739009
"63",0.881641,0.504030366808285,0.751673913043478,0.920462337662338,46,200,154,1801.99,63,"full","main",0,2,0.00680465463006097,0.136557251302055,-0.122523684798268,-3.98936099251178,-0.994988217285617,-0.482066076269834,-2.99570893412202,-3.00955964005749,0.997656055414333,1.00166828026306,-0.991673207697073
"64",0.861606666666667,0.500913066351755,0.706805555555556,0.910491228070175,48,200,152,1741.28,64,"full","main",0,2,0.143358896813944,-0.237238124290294,-0.290311297392027,-3.99736056001755,-0.994534725437748,-0.487021937395075,-2.99071907205391,-3.00434145331427,1.01138342137362,0.994690878568108,-1.00220040634652
"65",0.878932666666667,0.501299493317772,0.725920833333333,0.927252192982456,48,200,152,1849.77,65,"full","main",0,2,0.0127230590626013,-0.0713444187688395,0.020035582507945,-4.01000545362216,-1.00843553133587,-0.488753705351888,-3.0038099868073,-3.00246711739695,0.997657342047563,1.01336372951411,-0.998289261281471
"66",0.882988,0.49665810423245,0.725393939393939,0.927437606837607,44,200,156,1811.49,66,"full","main",0,2,0.0445300764327886,-0.109208669175103,0.073263272007926,-4.01797313138642,-0.99789345276944,-0.51170704901775,-2.99854256284474,-3.00157326372228,1.00104775600109,1.0049486048775,-0.994509739926493
"67",0.861641333333333,0.499160099744502,0.701027777777778,0.912361403508772,48,200,152,1764.77,67,"full","main",0,2,0.00697496410656118,0.0260499233521836,-0.0912092777015254,-3.99603976754926,-0.989787429613263,-0.49535093503781,-2.99768537937758,-3.00876217911026,0.993745483535411,1.01339914547569,-1.01305139343969
"68",0.858198333333333,0.502436845458687,0.763366666666667,0.898840476190476,60,200,140,1807.08,68,"full","main",0,2,-0.0251272699348686,0.206175635005931,0.0585357973910707,-4.01076068023302,-1.00504967877241,-0.509793794098297,-3.0108900045886,-2.99562287228683,0.98473089947058,0.995037817164258,-1.00950463444017
"69",0.865727,0.500886085675471,0.689678014184397,0.919807407407407,47,200,153,1725.59,69,"full","main",0,2,0.0857279027238849,0.221576109694072,-0.075833495902804,-4.00023225780474,-1.00548755668619,-0.508737732648138,-3.00672801962206,-2.98792195506529,0.999105889081634,1.00212694588323,-1.00128447830369
"70",0.888562,0.499356540663292,0.771275,0.9256,48,200,152,1698.84,70,"full","main",0,2,0.0884012428662,0.390057520706782,-0.251158474721772,-4.00389589325532,-1.00202487081129,-0.499466754926892,-2.99981642503061,-3.00156046318779,0.992084326546573,1.00668839906303,-1.00271894616326
"71",0.853098,0.499696993483976,0.681433939393939,0.918211954022988,55,200,145,1800.27,71,"full","main",0,2,0.0171259241816463,0.11425905782778,0.114850724463268,-3.99080227096663,-0.999248981488797,-0.50589494995969,-2.99395452498716,-2.9963058235864,0.988324059166511,1.00923472647726,-1.00670458356161
"72",0.846641666666667,0.499449642806438,0.722759322033898,0.898478959810875,59,200,141,1886.18,72,"full","main",0,2,0.0859656182745471,-0.641142850402824,0.273991887359765,-4.00623072283946,-0.99155776419484,-0.496764053328622,-2.98738556044543,-3.00953486234802,1.01403016374737,0.999247823058786,-1.00376511834722
"73",0.872584333333333,0.496634244577556,0.732179591836735,0.918146136865342,49,200,151,1776.51,73,"full","main",0,2,-0.0257504637706738,-0.0866372310018364,0.241906081138549,-4.0082371406376,-0.996947771067948,-0.493420340139604,-3.00779291916194,-2.99781579710953,0.990970910213538,0.991993547362872,-1.00507535550716
"74",0.922799,0.503381969566457,0.796313131313131,0.947793213572854,33,200,167,1698.91,74,"full","main",0,2,0.00167911174387958,0.467414301545963,-0.325605192504837,-4.00384702315031,-0.995280002176241,-0.502004384443504,-2.99941482229629,-3.00938369297598,0.993947183831802,1.00272006895884,-0.999314545113383
"75",0.8831,0.502003166130666,0.762102564102564,0.925612612612613,52,200,148,1778.23,75,"full","main",0,2,0.026782834410747,0.219795433371198,-0.146181567045824,-4.0059408442563,-1.00009276477299,-0.502823867855005,-3.00221967088424,-3.01232978368754,0.9999984618264,1.01136613598527,-1.01421387668295
"76",0.880712333333333,0.503234527740907,0.727893333333333,0.918917083333333,40,200,160,1795.08,76,"full","main",0,2,0.141950895022527,0.280794216849762,-0.0298954180736817,-4.00254452220357,-1.01212959230163,-0.494798466207578,-3.01252616191605,-3.00890780889749,0.995206231154422,1.01372557734769,-1.01938211686227
"77",0.853295666666667,0.503270013165567,0.764473563218391,0.889575117370892,58,200,142,1853.11,77,"full","main",0,2,-0.0255418812700043,-0.0878763210945852,0.100672881103428,-4.00320901483631,-0.986970901274396,-0.501753645373088,-3.00860600162039,-3.00752731494451,0.990587147206481,0.999198778770864,-0.996288325001333
"78",0.886132666666667,0.502538232175199,0.75524347826087,0.925229437229437,46,200,154,1756.98,78,"full","main",0,2,-0.0290862623730122,0.146496901349652,-0.115842042027836,-4.00005915682281,-0.99315080081657,-0.50471695490738,-2.99444660334034,-2.99798639183519,1.00958031170477,0.997515719076652,-0.997503472553159
"79",0.864465333333333,0.498423165639086,0.731673170731707,0.898707337526205,41,200,159,1839.83,79,"full","main",0,2,0.115699409327682,-0.440444664899741,0.138858451803335,-3.99746156157625,-1.00012556947626,-0.504536398242151,-2.98772167702435,-2.99316263493697,0.999197165114397,1.01528615790596,-0.98926605623767
"80",0.879542,0.501715680899921,0.748136363636364,0.916605128205128,44,200,156,1774.68,80,"full","main",0,2,0.18339601952274,-0.00756615697989238,-0.151483854320531,-3.99299664366131,-1.00119678921183,-0.499045099812184,-3.00889077417528,-3.00126591214827,1.01273912857559,0.995382315115741,-0.995651555028412
"81",0.890456666666667,0.50200708998749,0.742204878048781,0.928685115303983,41,200,159,1704.19,81,"full","main",0,2,0.0301889515987075,0.0547779940459883,0.143334042833904,-3.99596722319713,-1.0100832463667,-0.499369454766054,-3.00217399022326,-2.99624861840828,1.00068306437954,1.01045109663389,-1.0128559247449
"82",0.869188,0.502629589269326,0.721126666666667,0.918541777777778,50,200,150,1800.67,82,"full","main",0,2,-0.0512568625036223,0.224822894357501,-0.0400177669675288,-3.9905226899607,-1.02103470769213,-0.489021599468078,-3.00382492868009,-3.00959261012851,0.996825052859909,0.996768353316165,-1.00445455657026
"83",0.87189,0.502095828223415,0.756575609756098,0.901625157232704,41,200,159,1801.48,83,"full","main",0,2,0.022134078507384,0.0899547076946341,-0.240750759794932,-4.00112014070097,-0.978778682034221,-0.510838262162211,-2.99842616584309,-2.99926088883254,0.998648133924859,0.999414778797768,-0.986158701235467
"84",0.883901,0.504294803695117,0.78057385620915,0.919268008948546,51,200,149,1850.91,84,"full","main",0,2,0.0290478630781129,0.529377994144268,-0.365517848074098,-4.00468119255156,-0.99250340821904,-0.500594813345008,-3.00704470953801,-2.99499632673689,0.980499209487676,1.01613900783511,-1.00189673664305
"85",0.880327666666667,0.499097364240171,0.762131884057971,0.9156329004329,46,200,154,1678.05,85,"full","main",0,2,-0.205517384906834,0.493342153256696,-0.503213570232388,-4.00927935916982,-1.01302102766494,-0.507689848641269,-3.00332854777774,-3.01006701066186,0.996110086290252,1.00248970566798,-1.00216501459944
"86",0.860478333333333,0.500546349716481,0.60161568627451,0.949082326621924,51,200,149,1716.24,86,"full","main",0,2,-0.121670516796167,0.708156701153978,-0.326627933929393,-4.00665977447646,-0.999649293001996,-0.496201481949885,-2.99710631921641,-3.0062359786836,1.01051996854033,1.0068150513258,-0.999772781311384
"87",0.872199,0.502207050568176,0.782302469135802,0.905448401826484,54,200,146,1711.52,87,"full","main",0,2,-0.141558205981405,0.428712080578014,-0.164661511551524,-4.00418842433883,-0.995524346885653,-0.496887710225688,-3.00773449154715,-2.99493410498054,0.997146120042283,0.99277876546417,-1.01310167236868
"88",0.882802666666667,0.492458291022138,0.728166666666667,0.921461666666667,40,200,160,1767.1,88,"full","main",0,2,0.0355788278237481,0.00531329377035128,0.000659623262536879,-3.99667575597958,-1.00028571369139,-0.502541024024409,-3.00410462207734,-2.99376688125141,1.01353091890619,1.0024812573584,-0.99421755367945
"89",0.892035666666667,0.500812413998321,0.732020952380952,0.925978181818182,35,200,165,1748.7,89,"full","main",0,2,-0.185302280726982,0.706248079145989,-0.196840592960891,-4.00309985526504,-0.996423299302438,-0.491476869662038,-3.00844279240393,-2.99549271486664,0.997730697518689,1.00294338153975,-0.993669081639012
"90",0.886814333333333,0.499981997021365,0.75302641509434,0.935050793650794,53,200,147,1794.52,90,"full","main",0,2,-0.0843044615946,-0.101074334137137,0.0653882490572957,-4.00018144913439,-0.995857543776617,-0.518096207391054,-3.00673653840251,-2.99912143587362,0.989436392631516,0.996774116917618,-1.00392558460406
